20100529,707,3,5,7,12,18,31,Yok
20100522,706,1,4,6,16,17,26,Yok
20100515,705,6,8,20,21,29,44,Devir
20100508,704,10,13,19,32,39,49,Yok
20100501,703,2,19,29,33,41,44,Devir
20100424,702,4,12,17,19,47,48,Devir
20100417,701,7,12,17,24,28,30,Yok
20100410,700,1,4,5,19,28,31,Devir
20100403,699,14,18,23,32,36,42,Yok
20100327,698,9,10,25,33,41,47,Yok
20100320,697,7,10,11,19,38,41,Yok
20100313,696,3,5,14,16,37,40,Yok
20100306,695,4,9,17,28,30,47,Yok
20100227,694,1,8,10,19,36,37,Yok
20100220,693,9,10,30,31,40,43,Yok
20100213,692,1,3,22,23,34,35,Yok
20100206,691,6,12,15,17,36,41,Yok
20100130,690,9,10,20,41,43,47,Yok
20100123,689,13,39,40,44,47,49,Yok
20100116,688,7,16,17,29,41,48,Devir
20100109,687,2,11,33,40,44,45,Devir
20100102,686,3,14,20,22,33,45,Yok
20091226,685,9,12,23,29,39,47,Yok
20091219,684,15,20,26,28,37,39,Devir
20091212,683,15,23,25,45,47,49,Yok
20091205,682,3,10,14,28,34,49,Devir
20091128,681,9,27,32,33,36,47,Yok
20091121,680,10,16,18,20,38,41,Devir
20091114,679,1,3,7,32,38,41,Devir
20091107,678,23,26,27,39,46,49,Devir
20091031,677,2,3,9,15,31,38,Yok
20091024,676,1,3,9,10,22,48,Devir
20091017,675,7,10,14,37,41,44,Yok
20091010,674,9,28,40,41,44,49,Yok
20091003,673,17,21,22,28,34,45,Devir
20090926,672,1,6,19,22,24,44,Devir
20090919,671,4,14,15,18,22,46,Yok
20090912,670,11,15,21,28,32,49,Yok
20090905,669,9,11,18,27,36,41,Yok
20090829,668,23,26,39,40,47,48,Devir
20090822,667,4,15,20,21,23,36,Yok
20090815,666,24,32,35,36,37,42,Yok
20090808,665,11,17,18,23,26,41,Yok
20090801,664,1,5,9,23,47,49,Devir
20090725,663,9,17,18,34,35,36,Yok
20090718,662,2,14,30,31,35,41,Devir
20090711,661,14,17,18,20,26,34,Devir
20090704,660,9,24,26,32,41,49,Yok
20090627,659,6,9,33,39,41,46,Devir
20090620,658,4,7,23,31,34,44,Yok
20090613,657,14,15,24,34,36,40,Yok
20090606,656,4,7,9,23,39,47,Yok
20090530,655,10,18,32,37,38,48,Yok
20090523,654,3,11,15,25,33,35,Yok
20090516,653,5,8,20,23,25,36,Yok
20090509,652,3,4,8,39,40,42,Devir
20090502,651,1,14,22,23,29,42,Yok
20090425,650,3,12,18,19,40,41,Yok
20090418,649,1,3,7,10,19,20,Yok
20090411,648,7,17,27,30,35,46,Yok
